date,EUR,GBP,AUD,CAD,CHF,JPY
2017-07-30,0.852588,0.763646,1.256032,1.254327,0.968284,111.151846
2017-07-31,0.852733,0.762514,1.254626,1.247122,0.968619,110.599471
2017-08-01,0.846597,0.757196,1.254064,1.247630,0.966305,110.506265
2017-08-02,0.845380,0.755981,1.255136,1.254628,0.968721,110.727872
2017-08-03,0.843170,0.761535,1.259949,1.260624,0.969730,110.379427
2017-08-04,0.842602,0.760701,1.254466,1.257162,0.968487,110.102797
2017-08-05,0.842602,0.760701,1.254466,1.257162,0.968487,110.102797
2017-08-06,0.842602,0.760701,1.254466,1.257162,0.968487,110.102797
2017-08-07,0.847673,0.766593,1.263796,1.268034,0.973129,110.858693
2017-08-08,0.846453,0.767547,1.259692,1.266210,0.971559,110.301337
2017-08-09,0.852442,0.770079,1.268349,1.268008,0.962663,109.743415
2017-08-10,0.852370,0.769715,1.269008,1.271991,0.966672,109.751108
2017-08-11,0.849979,0.770463,1.271738,1.271228,0.962176,109.145771
2017-08-12,0.849979,0.770463,1.271738,1.271228,0.962176,109.145771
2017-08-13,0.849979,0.770463,1.271738,1.271228,0.962176,109.145771
2017-08-14,0.847673,0.770832,1.270323,1.269391,0.968212,109.587183
2017-08-15,0.851499,0.776098,1.275545,1.273842,0.972156,110.413828
2017-08-16,0.853971,0.777054,1.272673,1.273100,0.974039,110.836892
2017-08-17,0.854920,0.777080,1.261520,1.262460,0.967000,110.122254
2017-08-18,0.851789,0.776729,1.263203,1.265673,0.961414,109.045997
2017-08-19,0.851789,0.776729,1.263203,1.265673,0.961414,109.045997
2017-08-20,0.851789,0.776729,1.263203,1.265673,0.961414,109.045997
2017-08-21,0.850268,0.776448,1.261032,1.259672,0.966074,108.978828
2017-08-22,0.849545,0.779144,1.264718,1.257837,0.965423,109.361991
2017-08-23,0.847529,0.780854,1.265870,1.258412,0.965506,109.085516
2017-08-24,0.847027,0.779265,1.266390,1.252245,0.963493,109.317296
2017-08-25,0.846883,0.779836,1.263465,1.250762,0.964600,109.747629
2017-08-26,0.846883,0.779836,1.263465,1.250762,0.964600,109.747629
2017-08-27,0.846883,0.779836,1.263465,1.250762,0.964600,109.747629
2017-08-28,0.838574,0.774239,1.258532,1.246625,0.955052,109.299790
2017-08-29,0.830013,0.771622,1.254233,1.248091,0.945053,108.615538
2017-08-30,0.839208,0.774136,1.260154,1.255539,0.958543,110.146022
2017-08-31,0.845666,0.777784,1.269852,1.265962,0.967949,110.621564
2017-09-01,0.838926,0.772441,1.260151,1.244128,0.959815,110.142617
2017-09-02,0.838926,0.772441,1.260151,1.244128,0.959815,110.142617
2017-09-03,0.838926,0.772441,1.260151,1.244128,0.959815,110.142617
2017-09-04,0.839983,0.771567,1.256615,1.240991,0.957497,109.701806
2017-09-05,0.841043,0.771573,1.253322,1.239024,0.959378,109.327166
2017-09-06,0.838153,0.766306,1.253960,1.239376,0.955410,108.892800
2017-09-07,0.835352,0.763537,1.246847,1.218528,0.953304,108.879793
2017-09-08,0.829187,0.756783,1.233914,1.208706,0.945688,107.379768
2017-09-09,0.829187,0.756783,1.233914,1.208706,0.945688,107.379768
2017-09-10,0.829187,0.756783,1.233914,1.208706,0.945688,107.379768
2017-09-11,0.833542,0.756647,1.243227,1.212053,0.950571,108.677169
2017-09-12,0.838012,0.753189,1.244197,1.213190,0.959021,109.720942
2017-09-13,0.834794,0.753343,1.244595,1.213958,0.959679,110.017531
2017-09-14,0.841397,0.749878,1.251746,1.220109,0.967270,110.685738
2017-09-15,0.835911,0.735961,1.246426,1.213742,0.959626,111.109254
2017-09-16,0.835911,0.735961,1.246426,1.213742,0.959626,111.109254
2017-09-17,0.835911,0.735961,1.246426,1.213742,0.959626,111.109254
2017-09-18,0.836960,0.738642,1.251004,1.220372,0.959491,111.391028
2017-09-19,0.835282,0.740244,1.250334,1.229034,0.963498,111.460074
2017-09-20,0.832848,0.738569,1.240193,1.224369,0.960440,111.293412
2017-09-21,0.839983,0.741201,1.260143,1.235783,0.973121,112.440151
2017-09-22,0.836050,0.737020,1.254995,1.226904,0.968815,112.039127
2017-09-23,0.836050,0.737020,1.254995,1.226904,0.968815,112.039127
2017-09-24,0.836050,0.737020,1.254995,1.226904,0.968815,112.039127
2017-09-25,0.842673,0.741030,1.257015,1.232831,0.974298,112.235611
2017-09-26,0.848392,0.744676,1.267837,1.239077,0.971579,111.979299
2017-09-27,0.851716,0.745805,1.273656,1.239588,0.975300,112.937569
2017-09-28,0.849041,0.744057,1.278146,1.246731,0.973001,112.548820
2017-09-29,0.847027,0.746891,1.276893,1.244028,0.970439,112.502118
2017-09-30,0.847027,0.746891,1.276893,1.244028,0.970439,112.502118
2017-10-01,0.847027,0.746891,1.276893,1.244028,0.970439,112.502118
2017-10-02,0.851499,0.752878,1.280313,1.251107,0.970623,112.823569
2017-10-03,0.850847,0.755492,1.279588,1.250064,0.974134,112.966902
2017-10-04,0.848392,0.753101,1.271401,1.245270,0.971918,112.386528
2017-10-05,0.851644,0.759266,1.278743,1.248084,0.977006,112.459547
2017-10-06,0.854190,0.764799,1.286410,1.257453,0.980012,112.949517
2017-10-07,0.854190,0.764799,1.286410,1.257453,0.980012,112.949517
2017-10-08,0.854190,0.764799,1.286410,1.257453,0.980012,112.949517
2017-10-09,0.851354,0.759365,1.289120,1.254129,0.978801,112.685169
2017-10-10,0.847673,0.757905,1.284649,1.249894,0.976689,112.359074
2017-10-11,0.845309,0.758326,1.283686,1.250888,0.974134,112.189349
2017-10-12,0.843455,0.761091,1.279943,1.247048,0.974359,112.280702
2017-10-13,0.846740,0.753429,1.276884,1.249873,0.976545,112.184589
2017-10-14,0.846740,0.753429,1.276884,1.249873,0.976545,112.184589
2017-10-15,0.846740,0.753429,1.276884,1.249873,0.976545,112.184589
2017-10-16,0.847242,0.751953,1.270524,1.253918,0.975515,111.827501
2017-10-17,0.850412,0.758126,1.275108,1.253593,0.978314,112.203419
2017-10-18,0.851136,0.759920,1.277470,1.252873,0.983148,112.877692
2017-10-19,0.845023,0.758957,1.270323,1.245817,0.975241,112.540139
2017-10-20,0.846167,0.758360,1.273904,1.249365,0.981300,113.174818
2017-10-21,0.846167,0.758360,1.273904,1.249365,0.981300,113.174818
2017-10-22,0.846167,0.758360,1.273904,1.249365,0.981300,113.174818
2017-10-23,0.851789,0.758859,1.279216,1.263629,0.986457,113.790460
2017-10-24,0.850268,0.759315,1.285350,1.264773,0.987416,113.893376
2017-10-25,0.848536,0.754204,1.296733,1.269665,0.991939,114.051761
2017-10-26,0.850847,0.757339,1.297371,1.279758,0.993619,113.800732
2017-10-27,0.861698,0.763748,1.309436,1.289186,1.002327,114.192159
2017-10-28,0.861698,0.763748,1.309436,1.289186,1.002327,114.192159
2017-10-29,0.861698,0.763748,1.309436,1.289186,1.002327,114.192159
2017-10-30,0.861178,0.757664,1.304513,1.284705,0.999225,113.529108
2017-10-31,0.859254,0.754881,1.306926,1.289225,0.998625,113.421550
2017-11-01,0.861178,0.752540,1.303479,1.290561,1.002411,114.192215
2017-11-02,0.858738,0.761614,1.298154,1.284672,1.000172,114.126234
2017-11-03,0.857854,0.762829,1.302565,1.272197,0.998113,113.940122
2017-11-04,0.857854,0.762829,1.302565,1.272197,0.998113,113.940122
2017-11-05,0.857854,0.762829,1.302565,1.272197,0.998113,113.940122
2017-11-06,0.862813,0.762640,1.304573,1.275841,1.000259,114.141501
2017-11-07,0.864902,0.761443,1.307040,1.276682,0.999568,114.193046
2017-11-08,0.862813,0.762770,1.302330,1.272908,0.999223,113.494392
2017-11-09,0.859845,0.762107,1.302150,1.270765,0.996475,113.284609
2017-11-10,0.858074,0.758280,1.304016,1.267033,0.994594,113.334477
2017-11-11,0.858074,0.758280,1.304016,1.267033,0.994594,113.334477
2017-11-12,0.858074,0.758280,1.304016,1.267033,0.994594,113.334477
2017-11-13,0.857927,0.763710,1.308854,1.270504,0.994423,113.306452
2017-11-14,0.851426,0.762750,1.307876,1.271435,0.991315,113.486590
2017-11-15,0.844595,0.759375,1.316047,1.275591,0.986064,112.711149
2017-11-16,0.849545,0.757650,1.317390,1.276442,0.992779,113.091496
2017-11-17,0.847817,0.757821,1.325307,1.276219,0.991607,112.607037
2017-11-18,0.847817,0.757821,1.325307,1.276219,0.991607,112.607037
2017-11-19,0.847817,0.757821,1.325307,1.276219,0.991607,112.607037
2017-11-20,0.848824,0.754944,1.323487,1.278839,0.991087,112.129700
2017-11-21,0.853388,0.755231,1.319850,1.280594,0.993429,112.536269
2017-11-22,0.851136,0.755894,1.319517,1.274066,0.988084,112.018044
2017-11-23,0.844024,0.751224,1.310939,1.268062,0.980165,111.233964
2017-11-24,0.841963,0.750358,1.312200,1.270775,0.980887,111.341248
2017-11-25,0.841963,0.750358,1.312200,1.270775,0.980887,111.341248
2017-11-26,0.841963,0.750358,1.312200,1.270775,0.980887,111.341248
2017-11-27,0.836680,0.747783,1.309906,1.268072,0.980422,111.019076
2017-11-28,0.841184,0.753180,1.313846,1.279273,0.982503,111.238223
2017-11-29,0.845523,0.746538,1.321299,1.283166,0.986218,111.811956
2017-11-30,0.843953,0.742552,1.321546,1.288463,0.987341,112.313275
2017-12-01,0.841397,0.741397,1.320404,1.287421,0.983677,112.494741
2017-12-02,0.841397,0.741397,1.320404,1.287421,0.983677,112.494741
2017-12-03,0.841397,0.741397,1.320404,1.287421,0.983677,112.494741
2017-12-04,0.842815,0.739359,1.313527,1.267088,0.983144,112.861357
2017-12-05,0.844096,0.744349,1.309361,1.263273,0.985313,112.577024
2017-12-06,0.846238,0.747525,1.317170,1.266227,0.988237,112.143522
2017-12-07,0.848464,0.747226,1.330562,1.283811,0.992703,112.743933
2017-12-08,0.851644,0.745401,1.330267,1.283597,0.996764,113.490036
2017-12-09,0.851644,0.745401,1.330267,1.283597,0.996764,113.490036
2017-12-10,0.851644,0.745401,1.330267,1.283597,0.996764,113.490036
2017-12-11,0.847745,0.748135,1.328756,1.285860,0.990081,113.309596
2017-12-12,0.849907,0.748496,1.320840,1.283189,0.991926,113.496515
2017-12-13,0.852079,0.749020,1.320978,1.285958,0.992416,113.317996
2017-12-14,0.844238,0.744306,1.304517,1.282904,0.986577,112.612917
2017-12-15,0.847027,0.747527,1.302897,1.276470,0.988396,112.188718
2017-12-16,0.847027,0.747527,1.302897,1.276470,0.988396,112.188718
2017-12-17,0.847027,0.747527,1.302897,1.276470,0.988396,112.188718
2017-12-18,0.847817,0.747842,1.304960,1.287410,0.987876,112.471386
2017-12-19,0.845809,0.748541,1.303053,1.286222,0.984775,112.687135
2017-12-20,0.844238,0.745631,1.302406,1.285015,0.987927,113.262980
2017-12-21,0.843241,0.748486,1.302892,1.280378,0.988701,113.491863
2017-12-22,0.843668,0.747220,1.295706,1.270311,0.990045,113.363705
2017-12-23,0.843668,0.747220,1.295706,1.270311,0.990045,113.363705
2017-12-24,0.843668,0.747220,1.295706,1.270311,0.990045,113.363705
2017-12-25,0.843668,0.747220,1.295706,1.270311,0.990045,113.363705
2017-12-26,0.843668,0.747220,1.295706,1.270311,0.990045,113.363705
2017-12-27,0.840689,0.744792,1.287600,1.263388,0.989660,113.240858
2017-12-28,0.837942,0.743824,1.284565,1.261019,0.980727,112.904307
2017-12-29,0.833820,0.739790,1.279580,1.253981,0.975736,112.574002
2017-12-30,0.833820,0.739790,1.279580,1.253981,0.975736,112.574002
2017-12-31,0.833820,0.739790,1.279580,1.253981,0.975736,112.574002
2018-01-01,0.833820,0.739790,1.279580,1.253981,0.975736,112.574002
2018-01-02,0.828844,0.737281,1.277497,1.253875,0.971239,112.184003
2018-01-03,0.831739,0.737254,1.275805,1.251518,0.976129,112.259835
2018-01-04,0.828844,0.738525,1.276254,1.252714,0.974969,112.656444
2018-01-05,0.830220,0.737924,1.275301,1.250976,0.976090,113.283520
2018-01-06,0.830220,0.737924,1.275301,1.250976,0.976090,113.283520
2018-01-07,0.830220,0.737924,1.275301,1.250976,0.976090,113.283520
2018-01-08,0.835213,0.738436,1.276956,1.242796,0.977950,113.037668
2018-01-09,0.838082,0.739775,1.277405,1.242541,0.982819,112.562856
2018-01-10,0.833889,0.739410,1.274933,1.245080,0.977735,111.424283
2018-01-11,0.832154,0.741242,1.271615,1.255971,0.976616,111.666805
2018-01-12,0.823927,0.733155,1.270248,1.251874,0.971163,111.131252
2018-01-13,0.823927,0.733155,1.270248,1.251874,0.971163,111.131252
2018-01-14,0.823927,0.733155,1.270248,1.251874,0.971163,111.131252
2018-01-15,0.814531,0.725283,1.257148,1.243219,0.961065,110.621487
2018-01-16,0.817661,0.726574,1.257482,1.242355,0.964432,110.711365
2018-01-17,0.819471,0.725789,1.254937,1.244366,0.964845,110.800623
2018-01-18,0.817327,0.720948,1.251410,1.244708,0.960196,111.213731
2018-01-19,0.815993,0.721053,1.248633,1.244064,0.959445,110.599755
2018-01-20,0.815993,0.721053,1.248633,1.244064,0.959445,110.599755
2018-01-21,0.815993,0.721053,1.248633,1.244064,0.959445,110.599755
2018-01-22,0.817060,0.719707,1.249040,1.247651,0.961190,110.842389
2018-01-23,0.816393,0.717038,1.254388,1.248184,0.961630,110.498816
2018-01-24,0.809585,0.705821,1.239475,1.232918,0.950049,109.399288
2018-01-25,0.805997,0.701523,1.237850,1.232288,0.941404,108.906263
2018-01-26,0.804117,0.702276,1.236732,1.232309,0.935349,109.319717
2018-01-27,0.804117,0.702276,1.236732,1.232309,0.935349,109.319717
2018-01-28,0.804117,0.702276,1.236732,1.232309,0.935349,109.319717
2018-01-29,0.807820,0.710397,1.236126,1.233460,0.934082,108.853704
2018-01-30,0.805088,0.707914,1.235408,1.232107,0.933017,108.670799
2018-01-31,0.802761,0.705708,1.232801,1.227422,0.933692,108.854459
2018-02-01,0.802633,0.702464,1.249458,1.231881,0.931295,109.655671
2018-02-02,0.800512,0.703250,1.251201,1.231748,0.928274,109.846302
2018-02-03,0.800512,0.703250,1.251201,1.231748,0.928274,109.846302
2018-02-04,0.800512,0.703250,1.251201,1.231748,0.928274,109.846302
2018-02-05,0.803859,0.711961,1.259164,1.243408,0.932395,109.863344
2018-02-06,0.811096,0.720942,1.275691,1.256225,0.938519,109.473599
2018-02-07,0.810504,0.718715,1.271195,1.251824,0.940995,109.288377
2018-02-08,0.816193,0.714275,1.280934,1.257101,0.943111,109.622919
2018-02-09,0.814797,0.723051,1.280942,1.260898,0.937016,108.848692
2018-02-10,0.814797,0.723051,1.280942,1.260898,0.937016,108.848692
2018-02-11,0.814797,0.723051,1.280942,1.260898,0.937016,108.848692
2018-02-12,0.815461,0.722499,1.275789,1.258012,0.938025,108.643888
2018-02-13,0.810833,0.721114,1.274224,1.260358,0.934241,107.694803
2018-02-14,0.809848,0.721088,1.272028,1.257532,0.932864,107.223842
2018-02-15,0.800448,0.709677,1.261266,1.249019,0.924118,106.547667
2018-02-16,0.802311,0.712476,1.259227,1.250562,0.924342,106.177792
2018-02-17,0.802311,0.712476,1.259227,1.250562,0.924342,106.177792
2018-02-18,0.802311,0.712476,1.259227,1.250562,0.924342,106.177792
2018-02-19,0.805802,0.713860,1.263175,1.256406,0.927720,106.559226
2018-02-20,0.810373,0.714489,1.268071,1.260373,0.934927,107.171799
2018-02-21,0.812216,0.718510,1.273879,1.267138,0.938190,107.545484
2018-02-22,0.814598,0.719640,1.278837,1.269876,0.937439,107.095145
2018-02-23,0.813074,0.715017,1.278153,1.269534,0.935442,106.740385
2018-02-24,0.813074,0.715017,1.278153,1.269534,0.935442,106.740385
2018-02-25,0.813074,0.715017,1.278153,1.269534,0.935442,106.740385
2018-02-26,0.811688,0.712825,1.275162,1.267614,0.935877,106.818182
2018-02-27,0.812942,0.718641,1.276156,1.272010,0.938054,107.121372
2018-02-28,0.818733,0.723882,1.280252,1.277878,0.943180,107.024726
2018-03-01,0.821625,0.727303,1.293731,1.286172,0.946430,106.794840
2018-03-02,0.812216,0.725471,1.290205,1.288012,0.935023,105.401235
2018-03-03,0.812216,0.725471,1.290205,1.288012,0.935023,105.401235
2018-03-04,0.812216,0.725471,1.290205,1.288012,0.935023,105.401235
2018-03-05,0.812546,0.723734,1.290891,1.293085,0.938409,105.647193
2018-03-06,0.805737,0.718435,1.276287,1.288615,0.936750,106.228346
2018-03-07,0.805348,0.720891,1.281227,1.293066,0.940082,105.830716
2018-03-08,0.805088,0.720272,1.281056,1.291683,0.944449,106.134772
2018-03-09,0.813603,0.723237,1.283215,1.289399,0.951509,106.834269
2018-03-10,0.813603,0.723237,1.283215,1.289399,0.951509,106.834269
2018-03-11,0.813603,0.723237,1.283215,1.289399,0.951509,106.834269
2018-03-12,0.812876,0.720127,1.271419,1.282881,0.949520,106.519265
2018-03-13,0.807885,0.716190,1.267006,1.283729,0.944418,106.891259
2018-03-14,0.808473,0.716549,1.264775,1.292991,0.946237,106.532460
2018-03-15,0.810307,0.716960,1.275018,1.298517,0.947168,106.069200
2018-03-16,0.812942,0.717446,1.289326,1.307780,0.951305,105.853183
2018-03-17,0.812942,0.717446,1.289326,1.307780,0.951305,105.853183
2018-03-18,0.812942,0.717446,1.289326,1.307780,0.951305,105.853183
2018-03-19,0.812414,0.711618,1.299374,1.308392,0.951905,106.141847
2018-03-20,0.814598,0.714524,1.297980,1.306615,0.954790,106.484197
2018-03-21,0.813935,0.711403,1.301807,1.297981,0.953036,106.218460
2018-03-22,0.811952,0.708022,1.297012,1.290110,0.947629,105.350763
2018-03-23,0.809979,0.706990,1.294184,1.285275,0.947918,105.086668
2018-03-24,0.809979,0.706990,1.294184,1.285275,0.947918,105.086668
2018-03-25,0.809979,0.706990,1.294184,1.285275,0.947918,105.086668
2018-03-26,0.805737,0.702989,1.293046,1.288937,0.945854,105.124486
2018-03-27,0.808016,0.710569,1.298481,1.288704,0.950549,105.882353
2018-03-28,0.806582,0.706606,1.301178,1.288434,0.951847,106.146153
2018-03-29,0.811622,0.710088,1.301518,1.290074,0.956010,106.444282
2018-03-30,0.811622,0.710088,1.301518,1.290074,0.956010,106.444282
2018-03-31,0.811622,0.710088,1.301518,1.290074,0.956010,106.444282
2018-04-01,0.811622,0.710088,1.301518,1.290074,0.956010,106.444282
2018-04-02,0.811622,0.710088,1.301518,1.290074,0.956010,106.444282
2018-04-03,0.812480,0.711107,1.299480,1.285180,0.956695,106.239844
2018-04-04,0.814598,0.713368,1.301564,1.283480,0.959270,106.247964
2018-04-05,0.815661,0.712847,1.300163,1.277243,0.962153,107.063622
2018-04-06,0.817394,0.713544,1.302436,1.279222,0.964362,107.340199
2018-04-07,0.817394,0.713544,1.302436,1.279222,0.964362,107.340199
2018-04-08,0.817394,0.713544,1.302436,1.279222,0.964362,107.340199
2018-04-09,0.812744,0.707802,1.304454,1.278121,0.958225,107.005852
2018-04-10,0.808996,0.705307,1.292452,1.265674,0.953968,107.013996
2018-04-11,0.807494,0.705426,1.290375,1.261709,0.957284,106.799096
2018-04-12,0.811491,0.703928,1.289702,1.259190,0.963726,107.149233
2018-04-13,0.811886,0.701470,1.282861,1.256962,0.962410,107.688561
2018-04-14,0.811886,0.701470,1.282861,1.256962,0.962410,107.688561
2018-04-15,0.811886,0.701470,1.282861,1.256962,0.962410,107.688561
2018-04-16,0.808407,0.698989,1.287631,1.260792,0.960226,107.332255
2018-04-17,0.809258,0.698228,1.287529,1.255240,0.963664,107.105284
2018-04-18,0.807233,0.703140,1.287778,1.257023,0.966984,107.216661
2018-04-19,0.807624,0.702431,1.283476,1.260378,0.967210,107.317073
2018-04-20,0.812414,0.711739,1.298481,1.263872,0.972459,107.571696
2018-04-21,0.812414,0.711739,1.298481,1.263872,0.972459,107.571696
2018-04-22,0.812414,0.711739,1.298481,1.263872,0.972459,107.571696
2018-04-23,0.817127,0.716130,1.308220,1.278722,0.975731,108.171270
2018-04-24,0.818800,0.716188,1.313191,1.282404,0.977974,108.834848
2018-04-25,0.820681,0.717111,1.322774,1.288798,0.983668,109.175215
2018-04-26,0.821828,0.715812,1.320677,1.283531,0.984221,109.196252
2018-04-27,0.828500,0.726595,1.323529,1.288235,0.990886,109.320630
2018-04-28,0.828500,0.726595,1.323529,1.288235,0.990886,109.320630
2018-04-29,0.828500,0.726595,1.323529,1.288235,0.990886,109.320630
2018-04-30,0.827883,0.728206,1.325689,1.286696,0.990810,109.379916
2018-05-01,0.827883,0.728206,1.325689,1.286696,0.990810,109.379916
2018-05-02,0.832848,0.733239,1.331473,1.282668,0.995836,109.802615
2018-05-03,0.833889,0.735324,1.328052,1.284523,0.997165,109.264510
2018-05-04,0.835492,0.737196,1.329685,1.287493,0.998413,108.923051
2018-05-05,0.835492,0.737196,1.329685,1.287493,0.998413,108.923051
2018-05-06,0.835492,0.737196,1.329685,1.287493,0.998413,108.923051
2018-05-07,0.840195,0.739456,1.334398,1.288691,1.005209,109.351370
2018-05-08,0.842460,0.740775,1.341955,1.297220,1.003033,109.056445
2018-05-09,0.841822,0.736131,1.340433,1.287903,1.001347,109.638858
2018-05-10,0.841893,0.739266,1.335663,1.277319,1.002526,109.631251
2018-05-11,0.837942,0.737389,1.324032,1.273420,0.999916,109.301156
2018-05-12,0.837942,0.737389,1.324032,1.273420,0.999916,109.301156
2018-05-13,0.837942,0.737389,1.324032,1.273420,0.999916,109.301156
2018-05-14,0.834168,0.736069,1.323073,1.276360,0.998081,109.501168
2018-05-15,0.841538,0.739712,1.334427,1.283598,1.002272,110.047968
2018-05-16,0.848608,0.741836,1.335794,1.286575,1.000679,110.174813
2018-05-17,0.847099,0.739941,1.328335,1.277171,1.001186,110.681914
2018-05-18,0.848824,0.741236,1.330362,1.279518,0.999321,110.932858
2018-05-19,0.848824,0.741236,1.330362,1.279518,0.999321,110.932858
2018-05-20,0.848824,0.741236,1.330362,1.279518,0.999321,110.932858
2018-05-21,0.850412,0.745301,1.328259,1.287439,0.999490,111.267965
2018-05-22,0.847889,0.743497,1.317873,1.277429,0.995252,110.819061
2018-05-23,0.854117,0.751221,1.327639,1.290485,0.990605,109.847967
2018-05-24,0.852660,0.745865,1.323244,1.288455,0.989683,109.532742
2018-05-25,0.856531,0.749807,1.321113,1.295589,0.992976,109.396146
2018-05-26,0.856531,0.749807,1.321113,1.295589,0.992976,109.396146
2018-05-27,0.856531,0.749807,1.321113,1.295589,0.992976,109.396146
2018-05-28,0.858811,0.751159,1.323428,1.298008,0.994246,109.352456
2018-05-29,0.865202,0.753963,1.329469,1.302821,0.996453,108.911576
2018-05-30,0.859697,0.752235,1.324708,1.297541,0.989770,108.975241
2018-05-31,0.854774,0.749466,1.317549,1.285409,0.985212,108.838362
2018-06-01,0.856971,0.751393,1.327792,1.297626,0.988174,109.469535
2018-06-02,0.856971,0.751393,1.327792,1.297626,0.988174,109.469535
2018-06-03,0.856971,0.751393,1.327792,1.297626,0.988174,109.469535
2018-06-04,0.852006,0.746980,1.304507,1.290619,0.983727,109.431712
2018-06-05,0.856531,0.748522,1.313490,1.298330,0.986296,109.704497
2018-06-06,0.849979,0.745287,1.305992,1.287718,0.988440,110.131747
2018-06-07,0.844880,0.744534,1.305931,1.293765,0.981159,110.054072
2018-06-08,0.850774,0.746410,1.318360,1.299473,0.984516,109.443594
2018-06-09,0.850774,0.746410,1.318360,1.299473,0.984516,109.443594
2018-06-10,0.850774,0.746410,1.318360,1.299473,0.984516,109.443594
2018-06-11,0.848176,0.747922,1.314758,1.301781,0.986514,109.940628
2018-06-12,0.848320,0.748006,1.315405,1.300899,0.985324,110.307092
2018-06-13,0.850051,0.749830,1.318089,1.301683,0.987419,110.532132
2018-06-14,0.852515,0.747511,1.322592,1.297698,0.987639,110.102302
2018-06-15,0.862366,0.753018,1.338220,1.312780,0.998189,110.650224
2018-06-16,0.862366,0.753018,1.338220,1.312780,0.998189,110.650224
2018-06-17,0.862366,0.753018,1.338220,1.312780,0.998189,110.650224
2018-06-18,0.861104,0.754801,1.344183,1.318092,0.994919,110.453802
2018-06-19,0.867002,0.760300,1.360759,1.328160,0.997139,109.918502
2018-06-20,0.863707,0.759008,1.354984,1.329936,0.996459,110.027639
2018-06-21,0.866701,0.757237,1.357601,1.333073,0.996360,110.582423
2018-06-22,0.858516,0.752601,1.346240,1.327181,0.990213,110.147665
2018-06-23,0.858516,0.752601,1.346240,1.327181,0.990213,110.147665
2018-06-24,0.858516,0.752601,1.346240,1.327181,0.990213,110.147665
2018-06-25,0.854701,0.752479,1.345470,1.328376,0.987094,109.581197
2018-06-26,0.856751,0.755312,1.351782,1.332162,0.988948,109.621316
2018-06-27,0.860882,0.759065,1.353736,1.329459,0.993113,110.261708
2018-06-28,0.863334,0.764223,1.362169,1.329362,0.997669,110.187344
2018-06-29,0.857780,0.760036,1.354177,1.324584,0.992366,110.687940
2018-06-30,0.857780,0.760036,1.354177,1.324584,0.992366,110.687940
2018-07-01,0.857780,0.760036,1.354177,1.324584,0.992366,110.687940
2018-07-02,0.859180,0.761663,1.359653,1.318154,0.993470,110.713979
2018-07-03,0.857265,0.757394,1.351136,1.315388,0.992113,110.664381
2018-07-04,0.858959,0.756812,1.353977,1.314723,0.992699,110.496478
2018-07-05,0.854044,0.754206,1.351183,1.313007,0.991801,110.624306
2018-07-06,0.852951,0.755672,1.348431,1.313289,0.992323,110.585125
2018-07-07,0.852951,0.755672,1.348431,1.313289,0.992323,110.585125
2018-07-08,0.852951,0.755672,1.348431,1.313289,0.992323,110.585125
2018-07-09,0.848248,0.749385,1.336415,1.307575,0.987870,110.450420
2018-07-10,0.853752,0.754188,1.343721,1.313242,0.994536,111.243917
2018-07-11,0.852152,0.754001,1.352280,1.314103,0.993012,111.231359
2018-07-12,0.857780,0.757102,1.353405,1.318322,0.998628,112.480700
2018-07-13,0.858885,0.760010,1.353947,1.319076,1.005239,112.548312
2018-07-14,0.858885,0.760010,1.353947,1.319076,1.005239,112.548312
2018-07-15,0.858885,0.760010,1.353947,1.319076,1.005239,112.548312
2018-07-16,0.853242,0.753157,1.345819,1.313908,0.997952,112.329352
2018-07-17,0.854190,0.757880,1.350474,1.315709,0.994960,112.590758
2018-07-18,0.861252,0.767531,1.360262,1.325381,1.000000,112.755146
2018-07-19,0.862962,0.770608,1.363825,1.324732,1.002934,113.030721
2018-07-20,0.856898,0.766452,1.355441,1.323308,0.996829,112.202228
2018-07-21,0.856898,0.766452,1.355441,1.323308,0.996829,112.202228
2018-07-22,0.856898,0.766452,1.355441,1.323308,0.996829,112.202228
2018-07-23,0.853534,0.761096,1.350376,1.313332,0.991294,111.113008
2018-07-24,0.854263,0.761814,1.349479,1.314967,0.993166,111.105416
2018-07-25,0.855432,0.760094,1.348674,1.312318,0.992130,111.035073
2018-07-26,0.853534,0.758450,1.347900,1.304797,0.991465,110.882554
2018-07-27,0.860215,0.764069,1.356129,1.306925,0.997591,111.182796
2018-07-28,0.860215,0.764069,1.356129,1.306925,0.997591,111.182796
2018-07-29,0.860215,0.764069,1.356129,1.306925,0.997591,111.182796
2018-07-30,0.855871,0.762325,1.351849,1.304776,0.992640,111.083533
2018-07-31,0.852079,0.760225,1.346626,1.303511,0.987730,111.486026
2018-08-01,0.854993,0.761286,1.348068,1.302240,0.990852,111.841655
2018-08-02,0.860807,0.767367,1.358440,1.303607,0.994233,111.414307
2018-08-03,0.862962,0.768467,1.353901,1.301778,0.994822,111.580946
2018-08-04,0.862962,0.768467,1.353901,1.301778,0.994822,111.580946
2018-08-05,0.862962,0.768467,1.353901,1.301778,0.994822,111.580946
2018-08-06,0.866326,0.773456,1.353981,1.302261,0.997401,111.478818
2018-08-07,0.861920,0.771272,1.344510,1.296932,0.993794,111.084296
2018-08-08,0.862887,0.777332,1.350160,1.307964,0.996117,111.070843
2018-08-09,0.862589,0.775813,1.347882,1.303459,0.993013,111.136030
2018-08-10,0.872905,0.782778,1.368279,1.309532,0.994326,110.920042
